datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
8/7/2024 6:00,4,700.95,0.66,7.03,151.63,9.66,58.66,61.75,7.41,32.4915,65.30621,25.1415,0,977.01184,12.181624,145.84026,667
8/7/2024 7:00,4,660.9,0.57,6.08,163.08,9.18,55.79,58.25,6.97,33.1915,62.224655,24.991499,0,976.9696,9.793059,143.97253,725
8/7/2024 8:00,4,620.84,0.58,5.91,167.37,8.82,51.32,53.37,6.33,34.0415,58.62999,24.7915,0,976.35315,9.1641035,135.0001,731
8/7/2024 9:00,4,607.49,0.61,6.17,173.09,8.94,49.16,51.07,6.14,34.641502,56.03013,24.5915,0,975.9119,8.942214,130.10085,721
8/7/2024 10:00,4,607.49,0.68,7.28,177.38,10.37,48.21,50.12,6.08,34.9915,54.29873,24.3915,0,975.3538,8.14587,135.0001,650
8/7/2024 11:00,4,614.17,0.75,9.08,177.38,11.44,46.66,48.64,6.33,34.841503,53.614895,24.0415,0,974.7567,5.904439,127.568665,490
8/7/2024 12:00,4,634.19,0.79,12.34,167.37,11.8,44.05,46.18,6.78,34.591503,53.876545,23.8915,0,974.1519,4.2136917,109.98319,329
8/7/2024 13:00,3,934.6,1.23,33.24,128.75,9.78,45.8,49.17,9.37,33.641502,61.402256,25.1915,0,974.76074,3.9763298,174.80566,159
8/7/2024 14:00,4,1308.44,0.35,53.47,80.82,8.34,51.08,56.96,14.19,31.991499,67.780846,25.2915,0,974.8264,6.28713,166.75948,44
8/7/2024 15:00,4,1468.66,0,57.58,52.21,8.11,55.56,63.78,18.24,30.7915,70.859566,24.8915,0,975.41376,10.661107,168.31065,0
8/7/2024 16:00,4,1295.09,0,46.61,42.56,7.09,56.35,66.22,21.28,30.1415,73.109,24.7915,0,976.4347,11.090103,166.86597,0
8/7/2024 17:00,4,1148.22,0,38.39,37.55,6.26,55.97,66.78,22.29,29.741499,75.70762,24.991499,0,976.7929,10.538843,172.14677,0
8/7/2024 18:00,4,1148.22,0.01,38.73,28.97,6.02,54.57,65.64,21.53,29.3415,77.47378,24.991499,0,976.9556,8.287822,182.4895,0
8/7/2024 19:00,4,1121.52,0.02,38.04,23.25,5.78,50.34,60.72,18.75,28.8415,79.747154,24.991499,0,977.4031,10.799999,143.13002,0
8/7/2024 20:00,3,961.3,0.01,29.82,24.32,5.19,44.95,54.27,15.96,28.4415,79.21822,24.491499,0,977.0781,13.237039,157.61983,0
8/7/2024 21:00,3,794.41,0,20.91,28.61,4.71,41.13,49.64,13.55,28.0415,79.40124,24.1415,0,977.3381,10.028439,158.96242,0
8/7/2024 22:00,3,741,0,17.48,27.54,4.41,40.75,48.79,10.51,27.4415,81.98741,24.0915,0.1,977.67926,7.172949,107.52566,0
8/7/2024 23:00,3,761.03,0.01,17.48,21.99,4.17,43.53,51.78,8.49,26.8915,86.21314,24.3915,0.1,978.1219,11.212135,84.47256,0
9/7/2024 0:00,3,814.44,0.07,19.02,16.09,4.17,47.29,55.99,7.85,26.741499,88.02454,24.5915,0,978.3045,9.605998,77.00539,0
9/7/2024 1:00,4,921.25,0.78,22.28,9.57,4.23,52.6,62.19,8.49,26.991499,88.04541,24.8415,0,978.52026,11.792404,58.736336,24
9/7/2024 2:00,4,1241.68,9.83,26.39,7.24,5.19,63.51,75.51,10.26,27.4415,84.733734,24.6415,0,979.04443,10.495713,59.03632,128
9/7/2024 3:00,5,1642.23,21.23,32.9,14.48,6.68,79.01,93.91,12.41,28.7915,78.79412,24.741499,0,979.15454,10.182337,81.86999,284
9/7/2024 4:00,5,1041.41,2.74,20.05,110.15,15.5,82.44,91.02,13.55,30.1915,73.33599,24.8915,0,978.9747,8.699793,114.44395,459
9/7/2024 5:00,5,961.3,1.3,13.19,174.52,17.88,92.78,100.2,12.79,31.741499,68.3402,25.1915,0,978.80597,8.714677,141.7098,616
9/7/2024 6:00,5,961.3,0.82,10.02,223.16,19.79,104.55,111.39,12.54,32.9915,64.82847,25.491499,0,978.70966,7.289444,159.77505,737
9/7/2024 7:00,5,881.2,0.65,8.74,243.19,23.37,102.5,107.94,9.88,33.891502,61.640007,25.491499,0,978.58545,5.0142193,201.03758,803
9/7/2024 8:00,5,841.14,0.62,9.42,251.77,26.46,98.23,102.76,7.92,34.7415,58.790474,25.491499,0,977.77374,5.6233797,230.19447,784
9/7/2024 9:00,5,854.49,0.59,10.88,268.94,29.56,97.72,102.02,7.09,35.1915,56.328346,25.1915,0,977.02795,5.0528407,265.91446,716
9/7/2024 10:00,5,907.9,0.57,13.19,286.1,29.33,100.97,105.41,6.65,35.2915,56.184593,25.241499,0,976.2553,4.3349743,274.76355,596
9/7/2024 11:00,5,988.01,0.59,17.65,303.27,28.85,106.15,111.15,6.97,35.341503,55.53127,25.0915,0,975.576,3.0758414,290.55612,454
9/7/2024 12:00,5,1054.76,0.52,24.33,297.55,29.09,107.02,112.44,7.16,35.1915,55.3301,24.8915,0,975.0764,2.8116899,309.8055,307
9/7/2024 13:00,5,1842.5,0.8,82.25,220.3,28.61,112.45,119.9,11.27,33.6915,60.32526,24.9415,0,975.2525,2.8799999,180,155
9/7/2024 14:00,5,3124.24,0.24,164.51,128.75,31.95,130.47,141.92,19.51,32.2915,66.64027,25.2915,0,975.3377,4.379589,170.53775,43
9/7/2024 15:00,5,4379.27,0.01,230.31,50.78,37.19,177.03,192.65,23.31,31.491499,68.29224,24.9415,0,975.46954,4.0249224,169.6952,0
9/7/2024 16:00,5,5233.76,1.68,260.47,7.78,42.44,210.95,229.77,29.89,31.0915,69.864914,24.9415,0,976.41315,3.7064266,150.9455,0
9/7/2024 17:00,5,5554.2,7.15,252.25,0.37,43.39,229.88,249.8,35.46,30.5915,71.88851,24.9415,0,976.9584,7.5942082,148.57048,0
9/7/2024 18:00,5,5447.39,7.1,227.57,0.41,37.19,220.54,239.48,38.5,29.991499,75.972244,25.2915,0,977.008,8.699793,155.55606,0
9/7/2024 19:00,5,4165.65,1.42,159.03,5.19,22.17,162.18,177.53,31.66,29.5415,77.96567,25.2915,0,977.45966,8.427383,160.0168,0
9/7/2024 20:00,5,2643.59,0.02,90.48,19.31,12.76,107.39,120.54,24.83,29.1415,79.077965,25.1415,0,977.72,7.24486,153.43501,0
9/7/2024 21:00,5,1695.63,0,48.67,31.83,8.34,79.91,92.2,19.25,28.7915,79.97858,24.991499,0,977.5942,6.28713,156.3706,0
9/7/2024 22:00,4,1228.33,0,29.82,36.12,6.62,70.4,81.71,14.06,28.491499,81.14093,24.9415,0,977.1797,6.151683,159.44388,0
9/7/2024 23:00,4,1001.36,0,21.59,38.98,6.2,64.6,74.59,11.15,28.0915,83.05153,24.9415,0,977.34216,6.1094027,135.0001,0
10/7/2024 0:00,4,894.55,0,18.51,41.84,6.38,60,68.48,9.88,27.3915,86.26062,24.8915,0.1,977.96783,14.618837,9.926182,0
10/7/2024 1:00,4,881.2,0.04,20.22,43.27,7.09,57.32,64.72,9.37,26.241499,89.84825,24.4415,1.2,978.45825,11.27553,73.300674,13
10/7/2024 2:00,4,1081.47,1.84,31.19,38.98,8.82,58.71,66.56,10.01,26.991499,88.83685,24.991499,0.4,979.1053,16.645864,68.428635,122
10/7/2024 3:00,4,1321.79,7.15,40.78,47.92,11.8,62.44,71.35,11.15,28.8415,80.703125,25.1915,0,978.7684,7.2,90,271
10/7/2024 4:00,4,1214.98,5.53,34.27,92.98,13.83,64.21,73.26,11.91,31.0415,72.82735,25.5915,0,979.04285,6.2145634,100.00792,447
10/7/2024 5:00,4,1188.28,3.19,27.08,154.5,13.83,72.11,81.41,12.79,32.7415,67.325485,25.8915,0,979.17773,7.386582,136.97493,592
10/7/2024 6:00,5,1188.28,1.54,19.54,234.6,16.21,87.55,96.53,13.05,34.091503,62.050583,25.7915,0,978.89386,5.8603754,169.3804,709
10/7/2024 7:00,5,847.82,0.69,10.2,240.33,24.32,81.89,87.68,7.66,34.7915,59.85763,25.8415,0,978.4605,3.671294,191.30989,770
10/7/2024 8:00,5,787.73,0.55,10.11,243.19,27.89,80.81,85.94,6.14,35.341503,57.377327,25.6415,0,977.6251,1.8,270,786
10/7/2024 9:00,5,781.06,0.46,11.48,248.91,30.99,80.08,85.11,5.51,35.7915,54.8181,25.2915,0,976.4892,3.5455887,336.0375,717
10/7/2024 10:00,5,734.33,0.46,11.82,234.6,26.94,70.19,75.25,4.88,36.141502,52.977844,25.0415,0,975.44257,6.162207,353.29025,599
10/7/2024 11:00,5,687.6,0.57,12,211.72,21.46,59.89,65.08,4.88,36.1915,52.050354,24.7915,0,974.5683,7.5685663,2.7262611,471
10/7/2024 12:00,5,667.57,0.64,13.71,183.11,16.93,50.49,55.57,5.32,35.841503,52.746128,24.6915,0,974.15094,9.0645685,6.842679,318
10/7/2024 13:00,4,1134.87,1.75,47.98,113.01,12.28,50.34,56.7,8.49,34.091503,59.522316,25.0915,0,974.40576,5.634891,26.564985,158
10/7/2024 14:00,4,1615.52,0.76,82.94,42.2,10.49,59.2,68.84,13.55,32.641502,67.10669,25.741499,0,974.9752,4.6938252,355.60138,43
10/7/2024 15:00,4,1842.5,1.62,91.85,9.48,10.49,69.89,83.21,18.24,31.3415,77.99256,27.0415,0,975.16504,4.896529,72.89719,0
10/7/2024 16:00,5,1815.8,4.14,81.57,2.26,10.85,79.62,97.08,25.84,30.8415,76.3281,26.1915,0,975.4177,4.5820518,135.0001,0
10/7/2024 17:00,5,1869.2,5.03,74.03,1.48,10.85,87.05,107.55,29.39,30.2915,79.00148,26.241499,0,975.764,7.653705,138.81418,0
10/7/2024 18:00,5,2029.42,5.87,75.4,0.93,10.25,93.23,114.46,27.61,29.741499,81.537674,26.241499,0,975.7201,6.1094027,135.0001,0
10/7/2024 19:00,5,2109.53,5.59,75.4,0.75,8.94,99.14,118.71,21.53,29.241499,84.1714,26.2915,0,975.2897,4.8433046,138.01286,0
10/7/2024 20:00,5,1949.31,3.13,65.12,1.74,7.27,103.96,121.54,15.58,28.7915,86.90378,26.3915,0,975.25354,4.0249224,153.43501,0
10/7/2024 21:00,5,1682.28,0.73,50.72,5.41,6.14,106.86,123.16,12.16,28.491499,90.27296,26.741499,0,974.9367,4.198285,149.03632,0
10/7/2024 22:00,5,1508.71,0.27,40.1,7.78,5.72,108.37,123.88,10.26,28.3415,90.528984,26.6415,0,974.6318,3.7064266,119.05451,0
10/7/2024 23:00,5,1401.9,0.27,33.24,7.42,5.6,109.1,124.18,9.5,28.1915,90.25246,26.4415,0,974.6199,5.0911684,135.0001,0
11/7/2024 0:00,5,1335.14,0.74,29.47,4.56,5.42,110.04,125.05,9.37,27.9415,91.57708,26.4415,0,974.5021,3.5455887,113.962494,0
11/7/2024 1:00,5,1388.55,4.41,27.42,1.01,5.25,113.02,128.98,9.63,28.741499,89.49744,26.8415,0,975.1519,3.0758414,69.44387,23
11/7/2024 2:00,5,1842.5,24.14,28.45,2.24,6.62,121,139.25,10.77,29.991499,84.499115,27.0915,0,975.545,1.835647,258.6901,126
11/7/2024 3:00,5,2750.4,59.01,41.13,5.45,9.78,129.39,148.87,12.41,31.1415,78.42373,26.9415,0,975.05145,1.484318,255.96373,214
11/7/2024 4:00,5,1148.22,3.3,34.27,137.33,30.52,78.78,88.37,9.25,32.891502,69.78312,26.6415,0,974.8972,3.219938,243.43501,440
11/7/2024 5:00,5,894.55,1.84,20.91,180.24,25.99,63.66,76.56,6.71,33.9415,63.505383,26.0415,0.1,974.68677,3.7585104,286.6993,594
11/7/2024 6:00,5,814.44,1.16,14.57,211.72,23.37,62.36,78.71,5.89,35.0415,58.68481,25.741499,0,974.4797,4.896529,252.89719,704
11/7/2024 7:00,5,754.36,0.71,9.94,228.88,21.22,63.95,80.09,5.26,35.4915,57.924694,25.9415,0,973.92883,6.151683,249.44386,745
11/7/2024 8:00,5,707.63,0.59,8.57,231.74,19.79,64.99,79.2,4.88,36.2915,54.451843,25.6415,0,973.01465,5.4119864,273.814,752
11/7/2024 9:00,5,687.6,0.54,8.57,231.74,19.55,66.92,79.3,4.62,36.9915,51.478382,25.3415,0,971.9947,5.6233797,309.8055,692
11/7/2024 10:00,5,660.9,0.54,8.91,226.02,20.03,67.04,78.24,4.31,37.341503,48.151314,24.5415,0,970.94775,9.826088,298.4428,587
11/7/2024 11:00,5,627.52,0.54,9.85,214.58,20.5,62.2,73.21,3.93,36.4415,50.428394,24.491499,0.6,970.196,12.313894,307.87503,457
11/7/2024 12:00,5,600.81,0.53,12.17,194.55,19.79,54.59,66.56,3.77,36.4415,49.678787,24.241499,0,969.6105,8.049845,333.43503,302
11/7/2024 13:00,4,847.82,0.82,34.27,143.05,15.74,49.71,63.58,5.83,34.9415,55.76764,24.7915,0,969.593,6.28713,283.24054,164
11/7/2024 14:00,3,1028.06,0.21,50.04,85.83,10.97,46.54,62.42,9.88,33.091503,67.39385,26.241499,0,969.1569,5.95906,295.01685,43
11/7/2024 15:00,3,974.66,0,45.93,60.08,8.58,45.66,63.55,14.69,33.0415,64.8388,25.5415,0,969.4456,4.802999,282.99463,0
11/7/2024 16:00,4,894.55,0,33.93,55.07,7.33,50.43,70.96,21.03,33.2415,60.404785,24.5415,0,969.6563,2.0364676,44.999897,0
11/7/2024 17:00,4,961.3,0,30.5,47.92,7.27,58.75,81.57,24.83,31.1915,73.72131,25.9415,0,969.88556,3.219938,116.56499,0
11/7/2024 18:00,4,1108.17,0,34.62,35.76,8.11,66.72,90.14,23.56,30.5915,76.51622,25.991499,0,970.22815,4.198285,149.03632,0
11/7/2024 19:00,4,1201.63,0,36.33,31.83,9.18,72.36,93.9,19,30.491499,74.48579,25.4415,0,970.41534,4.802999,167.00539,0
11/7/2024 20:00,4,1134.87,0,28.79,43.27,10.85,74.47,92.2,13.68,30.1415,74.65103,25.1415,0,969.9973,7.69592,169.21574,0
11/7/2024 21:00,4,988.01,0,19.19,67.23,12.64,73.16,86.96,9.37,29.8915,76.63778,25.3415,0,969.87994,8.654986,163.0724,0
11/7/2024 22:00,4,841.14,0,12.68,95.84,12.99,68.05,78.63,6.08,29.741499,78.69205,25.6415,0,969.67303,8.217153,151.1893,0
11/7/2024 23:00,4,754.36,0,9.85,113.01,11.92,62.83,71.29,4.5,29.6415,78.44478,25.491499,0,969.47,8.534353,152.35411,0
12/7/2024 0:00,4,700.95,0,8.83,120.16,10.61,56.89,64.14,3.74,29.3915,78.64319,25.2915,0,969.1573,12.57426,156.3706,0
12/7/2024 1:00,3,620.84,0,9.25,115.87,9.18,46.86,54.47,3.51,26.8915,80.694244,23.2915,1.6,970.41864,17.114204,194.62091,21
12/7/2024 2:00,3,747.68,0.45,19.36,90.12,8.34,45.3,54.28,4.69,27.0915,82.93654,23.9415,5.3,970.6298,13.089354,301.5042,70
12/7/2024 3:00,4,1054.76,4.47,33.59,65.8,7.87,50.36,60.77,6.46,28.8915,81.19112,25.3415,0,970.67773,5.8603754,100.619606,141
12/7/2024 4:00,4,1255.04,7.6,37.7,75.82,7.75,60.07,71.52,8.23,30.0415,74.191185,24.9415,0,971.6475,11.631956,111.801476,446
12/7/2024 5:00,4,1308.44,5.53,37.7,118.73,9.54,66.46,79.51,10.26,31.741499,67.93438,25.0915,0,971.19714,10.97262,131.00899,596
12/7/2024 6:00,5,1214.98,2.57,28.45,191.69,10.85,74.44,88.03,12.29,33.2915,63.74539,25.491499,0,970.7334,14.24163,159.27437,719
12/7/2024 7:00,5,947.95,0.89,13.54,237.46,14.78,87.42,97.99,11.91,31.8415,69.79582,25.6415,0.7,971.5953,19.681828,219.80553,752
12/7/2024 8:00,5,974.66,0.98,14.39,246.05,17.17,91.53,101.89,10.89,30.7915,69.80938,24.6415,0,970.5367,8.891343,238.24055,253
12/7/2024 9:00,5,1134.87,1.17,18.34,286.1,23.6,99.66,111.59,10.64,31.8415,65.957,24.6915,0,969.9369,4.829907,333.43503,444
12/7/2024 10:00,5,1348.5,1.3,23.31,334.74,30.52,112.77,125.75,10.39,33.2415,61.865524,24.9415,0,969.4612,6.9247384,27.897186,513
12/7/2024 11:00,5,1281.74,1.15,25.36,329.02,31.47,110.66,123.71,9.12,33.7415,60.336452,24.991499,0,969.7929,9.227524,339.44388,434
12/7/2024 12:00,5,1094.82,0.99,28.1,260.35,25.03,93.88,105.9,7.73,32.7415,64.200775,25.0915,0,969.1294,11.609651,7.12493,197
12/7/2024 13:00,5,1201.63,0.94,45.93,168.8,14.9,81.41,92.93,8.74,28.0915,74.3174,23.0915,0,969.8331,8.0899935,57.724377,161
12/7/2024 14:00,5,1495.36,0.27,69.23,92.98,10.37,79.3,92.31,12.29,27.6915,77.697876,23.4415,0,970.4834,6.696387,53.74608,43
12/7/2024 15:00,5,1682.28,0,78.83,48.64,9.3,79.71,95.47,14.44,27.241499,81.963165,23.8915,0,971.6171,2.5455842,135.0001,0
12/7/2024 16:00,5,1548.77,0,66.49,32.54,8.11,76.7,95.23,15.45,26.991499,82.42757,23.741499,0,972.18207,6.6185193,157.61983,0
12/7/2024 17:00,4,1295.09,0.01,49.35,28.25,7.15,70.7,90.79,15.33,26.991499,81.93279,23.6415,0,971.8895,9.673221,135.0001,0
12/7/2024 18:00,4,1188.28,0.03,41.47,25.03,7.33,69.49,89.38,14.44,26.5415,82.37404,23.2915,0,971.85284,9.693296,158.19853,0
12/7/2024 19:00,4,1134.87,0.01,35.3,26.46,7.63,70.49,88.18,12.54,26.491499,81.62461,23.0915,0,972.33606,7.729527,207.75845,0
12/7/2024 20:00,4,1028.06,0,26.39,33.26,6.91,69.46,83.84,10.39,26.1415,83.58121,23.1415,0,972.0151,5.0911684,224.9999,0
12/7/2024 21:00,4,894.55,0,18.51,39.7,5.96,62.89,75.04,9.12,26.0415,84.076965,23.1415,0,972.00684,9.178235,228.17992,0
12/7/2024 22:00,4,741,0,13.88,41.84,5.72,51.03,62.99,8.87,24.991499,80.69342,21.4415,0,971.92053,6.489992,176.82024,0
12/7/2024 23:00,3,640.87,0,11.65,40.41,5.78,40.89,53.3,8.36,24.6415,85.99647,22.1415,0.1,972.47644,8.534353,117.64589,0
13/07/2024 00:00:00,3,580.79,0,10.37,43.63,5.84,36.6,49.36,7.47,24.7915,84.7114,22.0415,0,972.68396,6.489992,86.82024,0
13/07/2024 01:00:00,3,554.08,0.02,9.77,52.93,5.84,37.24,49.23,6.46,25.4415,89.52061,23.5915,0,973.42004,6.618519,44.999897,22
13/07/2024 02:00:00,3,614.17,0.89,12.85,55.79,6.5,37.91,48.81,6.78,26.5915,82.62899,23.3915,0,973.9044,5.154415,65.22488,124
13/07/2024 03:00:00,3,734.33,3.63,17.99,60.08,7.99,38.71,49.25,8.04,27.9415,74.51795,22.991499,0,974.307,5.0528407,94.08554,284
13/07/2024 04:00:00,3,634.19,3.07,15.77,90.12,13.23,33.47,44.57,6.59,29.1415,69.71202,23.0415,0,974.209,7.289444,110.22495,451
13/07/2024 05:00:00,3,554.08,1.66,10.71,128.75,14.66,36.43,47.94,6.33,30.241499,66.0291,23.1915,0,973.9068,8.217153,118.8107,571
13/07/2024 06:00:00,4,500.68,0.81,6.68,163.08,13.95,43.66,55.15,6.97,31.3415,63.331333,23.5415,0,973.5067,8.587338,123.02387,726
13/07/2024 07:00:00,4,453.95,0.59,4.97,165.94,12.16,39.85,52.17,6.27,32.341503,60.93154,23.8415,0,972.9029,7.4128532,119.05451,798
13/07/2024 08:00:00,4,433.92,0.6,4.97,161.65,11.44,35.43,48.87,5.7,33.091503,59.47311,24.1415,0,972.4739,3.6,126.86999,811
13/07/2024 09:00:00,4,440.6,0.64,5.48,164.51,11.68,35,49.21,5.95,33.5415,59.04301,24.4415,0,971.8261,4.1046314,142.12495,750
13/07/2024 10:00:00,4,473.98,0.75,7.11,168.8,13.83,34.94,49.91,5.89,33.841503,58.40902,24.5415,0,970.9714,5.2416787,164.05453,643
13/07/2024 11:00:00,4,527.38,0.89,10.37,171.66,17.17,34.66,50.18,5.7,33.841503,58.060482,24.4415,0,970.2884,6.5693827,189.46225,502
13/07/2024 12:00:00,4,627.52,1.05,16.79,167.37,19.79,34.38,50.07,5.95,33.391502,59.185745,24.3415,0,970.0584,5.6233797,219.80553,324
13/07/2024 13:00:00,3,1361.85,2.82,61.69,107.29,18.12,38.83,55.12,8.49,32.4915,61.332138,24.0915,0,970.47565,2.0364676,315.0001,165
13/07/2024 14:00:00,3,2536.77,2.91,123.38,27.89,15.97,47.73,65.77,12.29,30.6415,72.54284,25.1415,0,970.7198,5.0528407,4.085537,43
13/07/2024 15:00:00,4,3471.37,14.19,145.32,0.27,15.26,56.77,76.92,15.45,29.6915,75.47437,24.8915,0,971.0344,5.00128,59.743652,0
13/07/2024 16:00:00,4,3845.21,25.93,141.2,0,15.74,63.61,85.59,20.01,28.8415,79.27292,24.8915,0,971.454,4.0249224,153.43501,0
13/07/2024 17:00:00,4,3952.03,29.06,137.09,0,16.93,68.89,92.24,26.6,28.491499,80.177986,24.741499,0,971.71844,5.506941,191.30989,0
13/07/2024 18:00:00,5,3952.03,29.5,137.09,0,18.84,75.93,100.18,35.46,27.9415,83.03438,24.7915,0,971.869,5.3999996,180,0
13/07/2024 19:00:00,5,3685,27.05,131.61,0,18.6,78.64,102.62,44.08,27.5415,84.74412,24.741499,0,971.73914,4.8433046,138.01286,0
13/07/2024 20:00:00,5,2964.02,16.99,108.3,0.03,14.42,76.1,99.21,44.58,27.3415,84.977036,24.5915,0,971.52795,3.8773184,111.801476,0
13/07/2024 21:00:00,4,2056.12,5.76,76.09,0.59,10.13,71.33,93.09,39.52,27.0415,87.78721,24.8415,0,971.5034,4.6800003,112.61991,0
13/07/2024 22:00:00,4,1415.25,1.15,47.98,2.91,7.09,67.2,87.63,30.65,26.991499,88.04541,24.8415,0,971.59705,4.1046314,127.875046,0
13/07/2024 23:00:00,4,1081.47,0.3,30.85,6.53,5.54,65.55,84.91,24.07,26.6915,88.81337,24.6915,0,971.76746,3.6,126.86999,0
14/07/2024 00:00:00,4,947.95,0.27,23.65,7.87,4.83,65.52,84.09,20.01,26.3915,90.39777,24.6915,0,971.938,3.8268526,138.81418,0
14/07/2024 01:00:00,4,961.3,0.99,23.31,5.5,4.71,68.78,86.83,16.97,25.2915,86.320724,22.8415,0.2,973.21246,11.542478,183.57626,9
14/07/2024 02:00:00,5,1281.74,10.39,29.47,4.11,5.54,77.4,95.06,14.44,26.241499,84.607765,23.4415,0,973.388,8.350138,187.43132,59
14/07/2024 03:00:00,5,2002.72,28.61,46.61,7.06,7.27,89.42,106.94,13.3,27.991499,80.593765,24.3415,0,973.33575,3.9763298,174.80566,261
14/07/2024 04:00:00,5,1468.66,6.09,49.35,69.38,14.42,85.02,99.85,12.29,28.9415,78.11233,24.741499,0,973.50995,8.557102,194.62091,255
14/07/2024 05:00:00,5,1375.2,4.47,41.47,117.3,19.07,91.07,105.84,12.67,30.991499,70.264435,24.9415,0,973.3812,2.0364676,224.9999,619
14/07/2024 06:00:00,5,1321.79,2.6,32.22,191.69,24.08,106.08,121.5,13.17,31.6415,67.91499,24.991499,0,973.33514,3.319036,49.398785,540
14/07/2024 07:00:00,5,801.09,0.75,12.17,214.58,23.84,87.08,101.89,7.41,32.7415,61.387356,24.3415,0,973.22675,6.1305785,49.76371,642
14/07/2024 08:00:00,5,580.79,0.46,6.85,197.41,16.45,69.12,83.02,5.45,33.5415,58.51485,24.2915,0,972.31396,5.8048253,97.12492,766
14/07/2024 09:00:00,5,507.35,0.42,5.23,181.67,11.44,64.84,78.25,5.57,33.891502,58.072083,24.491499,0,971.268,9.085988,146.3099,675
14/07/2024 10:00:00,4,480.65,0.46,5.44,171.66,10.37,63.79,77.01,5.76,34.391502,56.47556,24.491499,0,970.33105,8.699793,155.55606,652
14/07/2024 11:00:00,4,500.68,0.57,8.05,171.66,12.76,65.81,79.21,6.27,34.341503,56.29492,24.3915,0,970.13196,6.0347,162.64589,507
14/07/2024 12:00:00,4,567.44,0.66,13.37,168.8,15.97,66.7,80.2,6.46,34.141502,56.755444,24.3415,0,970.01917,2.3051248,218.65984,312
14/07/2024 13:00:00,4,1108.17,1.41,50.72,114.44,15.5,72.63,87.2,9.88,32.9915,60.34874,24.2915,0,970.8074,2.8116899,140.19447,164
14/07/2024 14:00:00,5,1762.39,0.52,90.48,47.92,13.47,82.58,99.56,16.21,30.9415,71.098114,25.0915,0,971.03625,4.6102495,141.34016,43
14/07/2024 15:00:00,5,2056.12,0.7,104.19,13.23,13.11,90.98,110.86,24.32,29.991499,72.86541,24.5915,0,971.546,6.3690495,132.70937,0
14/07/2024 16:00:00,5,1922.61,0.98,90.48,7.78,12.87,96.61,119.78,38,29.3415,75.19397,24.491499,0,972.27423,6.9247384,152.10283,0
14/07/2024 17:00:00,5,1708.98,0.55,69.92,9.92,10.73,101.53,127.76,43.06,29.1415,74.71283,24.1915,0,973.03864,8.766573,160.82089,0
14/07/2024 18:00:00,5,1588.82,1.09,58.26,6.71,8.34,104.77,132.28,35.97,28.9415,74.680504,23.991499,0,973.4124,7.289444,159.77505,0
14/07/2024 19:00:00,5,1535.42,1.55,50.72,4.07,6.62,107.98,134.1,25.84,28.6415,76.219185,24.0415,0,973.4857,6.6087217,150.64235,0
14/07/2024 20:00:00,5,1428.6,0.71,40.44,6.08,5.96,113.94,138.37,20.77,28.0915,80.36571,24.3915,0,973.3438,5.1165614,129.28938,0
14/07/2024 21:00:00,5,1348.5,0.1,30.85,12.7,5.66,121.62,144.26,17.99,27.5415,84.74412,24.741499,0,973.4944,5.991594,122.73522,0
14/07/2024 22:00:00,5,1321.79,0.01,25.36,19.49,5.48,126.56,146.49,14.57,27.3915,86.00357,24.8415,0,973.4822,5.8048253,119.74479,0
14/07/2024 23:00:00,5,1335.14,0.03,23.99,16.81,4.89,129.85,148.34,10.64,27.0915,87.529884,24.8415,0,973.7501,5.8048253,97.12492,0
15/07/2024 00:00:00,5,1361.85,0.17,25.02,11.09,4.65,131.66,149.52,9.25,26.991499,86.740036,24.5915,0,974.32733,4.6938252,94.39862,0
15/07/2024 01:00:00,5,1415.25,1.58,27.42,4.38,4.89,130.83,148.83,9.75,28.0915,83.79753,25.0915,0,975.09924,7.928178,87.3975,22
15/07/2024 02:00:00,5,1682.28,13.86,29.13,4.83,6.02,130.28,150,12.16,29.491499,79.59725,25.5915,0,975.89514,6.162207,83.29026,126
15/07/2024 03:00:00,5,2082.82,26.82,38.73,13.95,7.75,128.3,149.52,15.96,31.0915,72.620056,25.5915,0,976.3156,6.2145634,100.00792,286
15/07/2024 04:00:00,4,694.27,1.66,13.54,121.59,11.8,61.13,73.92,11.27,32.5415,64.92857,25.0915,0,976.528,6.6185193,112.38018,462
15/07/2024 05:00:00,4,560.76,0.89,7.45,145.91,10.49,55.18,67.37,9.88,33.6915,58.724926,24.491499,0,976.5209,7.289444,110.22495,622
15/07/2024 06:00:00,4,534.06,0.7,6,160.22,10.97,55,67.13,9.75,34.591503,56.018234,24.5415,0,976.4936,7.289444,110.22495,743
15/07/2024 07:00:00,4,534.06,0.64,5.83,173.09,12.4,56.69,68.63,9.88,35.2915,54.53429,24.741499,0,975.9626,4.5536795,108.43504,811
15/07/2024 08:00:00,5,540.73,0.6,5.74,183.11,12.99,59.34,70.99,10.01,35.7915,53.367584,24.8415,0,975.4158,2.9024127,97.12492,820
15/07/2024 09:00:00,5,540.73,0.57,5.83,185.97,12.99,61.57,72.96,10.26,36.1915,52.205956,24.8415,0,974.5683,3.219938,116.56499,769
15/07/2024 10:00:00,5,547.41,0.59,6.85,194.55,14.66,64.23,75.5,10.26,36.391502,50.870308,24.5915,0,973.8029,2.3051248,128.65984,660
